country,sku_config,product_name,main_category,sec_category,brand,selling_price,items_sold,product_link,ranking
KE,BR272DB1HKMAWNAFAMZ,Long Life Milk 120 Days 200ml,Food cupboard,Cooking & Baking,Kinangop,25,155,https://www.jumia.co.KE/27618998.html?seller_product=1,71
KE,FA113MW07ZQ4MNAFAMZ,4Pairs Finest Cotton Freesize Unisex Plain Invisible Socks,Men's accessories,Socks,Fashion,197,154,https://www.jumia.co.KE/43142431.html?seller_product=1,3
KE,KC223DB078FPONAFAMZ,Gold Crown Long Life Milk 500ml pouch- Pack of 12,Food cupboard,Cooking & Baking,KCC,572,153,https://www.jumia.co.KE/42905121.html?seller_product=1,72
KE,SA948EA1KA9IENAFAMZ,Flash Disk 32 GB – Silver,Computing,Storage,Samsung,647,152,https://www.jumia.co.KE/28373549.html?seller_product=1,4
KE,MI941DR05CY1DNAFAMZ,"Nutri Defenses Mango, Pineapple, Orange, Tropical - 1 Litre",Food cupboard,Cooking & Baking,Minute Maid,500,151,https://www.jumia.co.KE/56020090.html?seller_product=1,73
KE,GA297ST0P1A0HNAFAMZ,Even & Matte Dark Spot Corrector,Beauty & perfumes,Facial skincare,GARNIER,795,150,https://www.jumia.co.KE/33005024.html?seller_product=1,17
KE,FA113LU0G70RDNAFAMZ,16 Inch Laptop Backpack Bags Men Business With USB_Black,Unisex's accessories,Bags,Fashion,750,150,https://www.jumia.co.KE/33410272.html?seller_product=1,1
KE,FA113SL12IHFZNAFAMZ,4PCS Hottest Desire Patterned Seamless Hipster Panties,Women's clothing,Underwear,Fashion,565,150,https://www.jumia.co.KE/32878646.html?seller_product=1,2
KE,DR647ST1CHVZQNAFAMZ,Vitamin C Brightening & Anti-Aging Face Serum -50ml.,Beauty & perfumes,Facial skincare,Dr. Rashel,199,149,https://www.jumia.co.KE/28165418.html?seller_product=1,18
KE,FA113AA06E7W9NAFAMZ,3PACK Pure Cotton Brief Boxers Men's Underwear,Men's clothing,Underwear,Fashion,489,149,https://www.jumia.co.KE/31114701.html?seller_product=1,7
KE,BL276FF18YSQ2NAFAMZ,Margarine Original – 1kg,Food cupboard,Cooking & Baking,Blue Band,380,149,https://www.jumia.co.KE/43662557.html?seller_product=1,74
KE,FA113FC13Y4PVNAFAMZ,3pcs Ladies Handbags Set Women Shoulder Bags Leather Waterproof-Pink,Women's accessories,Bags,Fashion,1087,149,https://www.jumia.co.KE/34479076.html?seller_product=1,3
KE,MA274HB0J6YRFNAFAMZ,Lasting Fix Setting Spray,Beauty & perfumes,Makeup,Maybelline New York,1020,148,https://www.jumia.co.KE/19673223.html?seller_product=1,2
KE,AR681DR0UH11SNAFAMZ,2kg Hand Wash Touch Of Downy Detergent,Household care,House Hold Sundries,ARIEL,499,148,https://www.jumia.co.KE/29928115.html?seller_product=1,7
KE,KP351FF05PWPMNAFAMZ,Long Grain Rice - 1kg,Food cupboard,Cooking & Baking,KPL,110,148,https://www.jumia.co.KE/47860690.html?seller_product=1,75
KE,MA274HB1DI648NAFAMZ,Superstay Matte Ink Liquid Lipstick - 50 Voyager,Beauty & perfumes,Makeup,Maybelline New York,1020,146,https://www.jumia.co.KE/2984138.html?seller_product=1,3
KE,ME104CP1J2F5CNAFAMZ,Cream Bar Soap - 800g,Laundry,Detergent Pacs & Tablets,Menengai,162,146,https://www.jumia.co.KE/42819429.html?seller_product=1,10
KE,PA719DR1K5SEWNAFAMZ,Scotch Whiskey - 700ml,Food cupboard,Cooking & Baking,PASSPORT,702,146,https://www.jumia.co.KE/682349.html?seller_product=1,76
KE,GA297HB1M55UZNAFAMZ,Even & Matte Gentle Cleansing Foam - 100ml,Beauty & perfumes,Facial skincare,GARNIER,476,145,https://www.jumia.co.KE/30685679.html?seller_product=1,19
KE,GE840CP07W0L5NAFAMZ,BIN LINERS -TRASH BAGS LARGE SIZE 50 PCS,Household care,House Hold Sundries,Generic,650,145,https://www.jumia.co.KE/56015231.html?seller_product=1,8
KE,RO499FF1CWKFXNAFAMZ,Smart Serviettes 100 Sheets,Household care,Paper & roll,Rosy,48,140,https://www.jumia.co.KE/35014128.html?seller_product=1,1
KE,BR195DB09LE30NAFAMZ,UHT Fino Carton - 500ml,Food cupboard,Cooking & Baking,Brookside,53,140,https://www.jumia.co.KE/27541161.html?seller_product=1,77
KE,MA580OT00RGB0NAFAMZ,Green Label Spaghetti - 400g,Food cupboard,Cooking & Baking,Mama's Own,60,137,https://www.jumia.co.KE/44808210.html?seller_product=1,78
KE,AN944EA1J772HNAFAMZ,Memory Card 64GB High Speed+OTG+Android Cable,Computing,Storage,Annov,614,136,https://www.jumia.co.KE/33641729.html?seller_product=1,5
KE,MA717ST1MX3D2NAFAMZ,Fit Me Hydrating Primer Luminous And Smooth,Beauty & perfumes,Makeup,Maybelline New York,549,135,https://www.jumia.co.KE/43716989.html?seller_product=1,4
KE,FA113MW0R0EYXNAFAMZ,"Sexiest Mock Neck Ribbed Bodycon Dress (Hips 36-44"" Fit)",Women's clothing,Dresses,Fashion,405,135,https://www.jumia.co.KE/33096354.html?seller_product=1,1
KE,JA948DR0WVSQKNAFAMZ,Classic Chardonnay  - 750ml,Food cupboard,Cooking & Baking,Jacob's Creek,499,133,https://www.jumia.co.KE/29213255.html?seller_product=1,79
KE,ZU154HB1391IMNAFAMZ,Herbal Luxury Bathing Bar - 200g,Beauty & perfumes,Body shop,Zuri,35,132,https://www.jumia.co.KE/49862956.html?seller_product=1,5
KE,FA113EA0C4W4BNAFAMZ,Laptop Bag USB Back Pack Antitheft Bag,Computing,Peripherals & Accessories,Fashion,989,131,https://www.jumia.co.KE/34638302.html?seller_product=1,2
KE,GE855DR18M2E1NAFAMZ,Traditional Black Soap - 125g,Beauty & perfumes,Body shop,Geisha,69,130,https://www.jumia.co.KE/33623947.html?seller_product=1,6
KE,NE683DR04845QNAFAMZ,Blend&Brew Instant.Sachet 19G Nescafe,Food cupboard,Cooking & Baking,NESCAFE,19,130,https://www.jumia.co.KE/20179070.html?seller_product=1,80
KE,FA113SL0B9ETQNAFAMZ,6 Pack Checked Soft Cotton Boxers Assorted,Men's clothing,Underwear,Fashion,499,129,https://www.jumia.co.KE/49841981.html?seller_product=1,8
KE,DA410DB0QXLTANAFAMZ,Fino Milk – 500ml,Food cupboard,Cooking & Baking,DAIMA,44,129,https://www.jumia.co.KE/43973254.html?seller_product=1,81
KE,OR019EA0TTUA7NAFAMZ,"Massive Power 27,000mAh Power Bank -Black",Phones,Mobile Accessories,Oraimo,2500,129,https://www.jumia.co.KE/53110105.html?seller_product=1,4
KE,MA717ST0BVUKMNAFAMZ,Fit Me Mattifying Primer Matte And Poreless,Beauty & perfumes,Makeup,Maybelline New York,549,128,https://www.jumia.co.KE/43716991.html?seller_product=1,5
KE,KC223DB10EOCSNAFAMZ,Gold Crown Long Life Milk 500ml fino - Pack of 12,Food cupboard,Cooking & Baking,KCC,629,127,https://www.jumia.co.KE/42905116.html?seller_product=1,82
KE,GE840EA08AK88NAFAMZ,Wireless Bluetooth Earphone Earbuds HIFI Stereo Touch Sensor Control For Samsung IPhone Apple Xiaomi Huawei Vivo IOS/Android,Phones,Mobile Accessories,Generic,750,127,https://www.jumia.co.KE/40792931.html?seller_product=1,5
KE,FA113FC13ZBX7NAFAMZ,15 Pcs Silver Rings Women Bohemian Rings Jewelry,Women's accessories,Jewellery,Fashion,165,127,https://www.jumia.co.KE/53435176.html?seller_product=1,1
KE,GE840FC0OI6PONAFAMZ,Ladies Handbags Women  Bag Set Tote Shoulder Bags Wallet Leather 4 In 1-Black,Women's accessories,Bags,Fashion,999,126,https://www.jumia.co.KE/29295114.html?seller_product=1,4
KE,JO728OT0OA6EANAFAMZ,Maize 5Kg,Food cupboard,Cooking & Baking,Jogoo,283,123,https://www.jumia.co.KE/43658704.html?seller_product=1,83
KE,IN213MP07S88HNAFAMZ,"Smart HD 2021,6.1"" , 2GB RAM + 32GB ROM, 5000mAh,(DUAL SIM) 3G - Green",Phones,Mobile Phones,Infinix,9499,123,https://www.jumia.co.KE/35347031.html?seller_product=1,5
KE,ME104HB0UUHEPNAFAMZ,Detergent Cream Bar Soap  -  200g,Laundry,Detergent Pacs & Tablets,Menengai,32,122,https://www.jumia.co.KE/12701815.html?seller_product=1,11
KE,SI623FF1EH5UMNAFAMZ,Jumbo Roll - White,Household care,House Hold Sundries,SIFA,56,122,https://www.jumia.co.KE/43518748.html?seller_product=1,9
KE,SK414EA0IICU6NAFAMZ,"15"" To 43"" Tilting Wall Mount Bracket","TVs, Audio and Video",TVs & Video Accessories,Skilltech,599,122,https://www.jumia.co.KE/43598013.html?seller_product=1,2
KE,FA113FS179HI0NAFAMZ,Men's Casual Slip On Loafers Low Top Canvas  Shoes,Men's shoes,Casual shoes,Fashion,599,122,https://www.jumia.co.KE/27066627.html?seller_product=1,1
KE,ME104HB1L41NYNAFAMZ,Velvex Premium bathing bar soap - 125g,Beauty & perfumes,Body shop,Menengai,34,121,https://www.jumia.co.KE/49862959.html?seller_product=1,7
KE,KE052FF034CVYNAFAMZ,Mooz Vanilla Candy 1 Packet X 80 Pieces,Food cupboard,Cooking & Baking,Kenafric,60,121,https://www.jumia.co.KE/47124250.html?seller_product=1,84
KE,WL073FC1B9313NAFAMZ,Men's European Business Waterproof Watch - BLACK,Men's accessories,Watches,WLISTH,1059,120,https://www.jumia.co.KE/38756397.html?seller_product=1,1
KE,SA970FF0AXJIDNAFAMZ,Premium Refined Vegetable Cooking Oil - 2L,Food cupboard,Cooking & Baking,Salit,572,120,https://www.jumia.co.KE/39016381.html?seller_product=1,85
KE,AM830OT1E9MPSNAFAMZ,Premium Maize Meal - 2Kg,Food cupboard,Cooking & Baking,Amaize,140,120,https://www.jumia.co.KE/44103448.html?seller_product=1,86
KE,VI505EA1AUSHINAFAMZ,"HTC3268S,32 Inch Smart Android TV Inbuilt WIFI,Netflix,Youtube+FREE GIFTS","TVs, Audio and Video",Televisons,Vitron,16999,120,https://www.jumia.co.KE/43989687.html?seller_product=1,1
KE,MA274HB0JQHVCNAFAMZ,Superstay Matte Ink Liquid Lipstick - 40 Believer,Beauty & perfumes,Makeup,Maybelline New York,1020,119,https://www.jumia.co.KE/2984133.html?seller_product=1,6
KE,TE506FF1I105YNAFAMZ,Serviettes White – 100s,Household care,Paper & roll,Tena,53,119,https://www.jumia.co.KE/43164709.html?seller_product=1,2
KE,GE840EA0PIA55NAFAMZ,LED 2.4G Rechargeable Wireless Mouse,Computing,Peripherals & Accessories,Generic,590,119,https://www.jumia.co.KE/35334824.html?seller_product=1,3
KE,GA297HB07RRM4NAFAMZ,Pure Active 3 In 1 Wash,Beauty & perfumes,Facial skincare,GARNIER,476,117,https://www.jumia.co.KE/21825031.html?seller_product=1,20
KE,JO728OT1DUDZ2NAFAMZ,Maize Meal - 1kg,Food cupboard,Cooking & Baking,Jogoo,56,117,https://www.jumia.co.KE/47981738.html?seller_product=1,87
KE,SO771FF0MD80YNAFAMZ,Maize Meal - 2Kg,Food cupboard,Cooking & Baking,Soko,123,115,https://www.jumia.co.KE/28486573.html?seller_product=1,88
KE,FA113AA06E7W9NAFAMZ,3PACK Pure Cotton Brief Boxers Men's Underwear,Men's clothing,Underwear,Fashion,489,114,https://www.jumia.co.KE/31114701.html?seller_product=1,9
KE,FA113FS135LFCNAFAMZ,Men's Casual Slip On Loafers Canvas Flat Shoes,Men's shoes,Casual shoes,Fashion,599,114,https://www.jumia.co.KE/27066756.html?seller_product=1,2
KE,FA113FC0E06HVNAFAMZ,Ladies Shoulder Bags Handbags Women Leather-Brown,Women's accessories,Bags,Fashion,1398,114,https://www.jumia.co.KE/34032532.html?seller_product=1,5
KE,FA113AA0NXPD7NAFAMZ,4Pcs Ice Silk Seamless Comfy Panties,Women's clothing,Underwear,Fashion,569,114,https://www.jumia.co.KE/19630204.html?seller_product=1,3
KE,GE840EA0RP8SZNAFAMZ,Colorful Wireless Mouse 2.4G Rechargeable,Computing,Peripherals & Accessories,Generic,598,113,https://www.jumia.co.KE/34472564.html?seller_product=1,4
KE,KE885FF1G6MVSNAFAMZ,Iodized Table Salt – 2kg,Food cupboard,Cooking & Baking,Kensalt,60,113,https://www.jumia.co.KE/42694678.html?seller_product=1,89
KE,ZO465EA0T47DYNAFAMZ,ZB-Rocker Thunder X - Bluetooth Speaker - 8W - Black,"TVs, Audio and Video",Hi-Fi & Stereo,ZOOOK,799,113,https://www.jumia.co.KE/26050984.html?seller_product=1,2
KE,FA113MW12X32HNAFAMZ,Stylish Mock Neck Ribbed Bodycon Dress(Hips 36-44inches Fit),Women's clothing,Dresses,Fashion,475,113,https://www.jumia.co.KE/33096356.html?seller_product=1,2
KE,SU503CP0QAK80NAFAMZ,Lavender Washing Powder 1kg + Free Soap,Household care,House Hold Sundries,Sunlight,260,112,https://www.jumia.co.KE/48726144.html?seller_product=1,10
KE,GE840ST09EG9ZNAFAMZ,Reusable Natural Magnetic False Eyelashes Kit 5 Pairs,Beauty & perfumes,Make up,Generic,629,111,https://www.jumia.co.KE/32809751.html?seller_product=1,2
KE,AN944EA0O4R55NAFAMZ,Memory Card 64GB High Speed+OTG+Android Cable,Computing,Storage,Annov,629,111,https://www.jumia.co.KE/58523504.html?seller_product=1,6
KE,MO788EA0YB22ANAFAMZ,MU64GK01 64GB USB Flash Disk Drives+Free Keyring,Computing,Storage,Mooka,666,111,https://www.jumia.co.KE/43822675.html?seller_product=1,7
KE,LA651ST1HPWYVNAFAMZ,Teeth Whitening Essence Removes Blemishes,Beauty & perfumes,Hygiene,Lanbena,299,111,https://www.jumia.co.KE/57782209.html?seller_product=1,3
KE,GA297HB03Z8HPNAFAMZ,Even And Matte Instant Radiance & Mattifying Tissue Face Mask,Beauty & perfumes,Facial skincare,GARNIER,200,110,https://www.jumia.co.KE/31828660.html?seller_product=1,21
KE,DA410DB0RJ1F2NAFAMZ,Fino Milk 500ml – Pack of 12,Food cupboard,Cooking & Baking,DAIMA,530,109,https://www.jumia.co.KE/43973264.html?seller_product=1,90
KE,OR751OT1JXS37NAFAMZ,6 Cream Biscuits 57g,Food cupboard,Cooking & Baking,Oreo,48,109,https://www.jumia.co.KE/13945939.html?seller_product=1,91
KE,KE730OT1LMJCLNAFAMZ,Baked Beans In Tomatoe Sauce - 420g,Food cupboard,Cooking & Baking,Kenylon,86,109,https://www.jumia.co.KE/12698769.html?seller_product=1,92
KE,FA113SL0GMCQRNAFAMZ,4PCs Very Sexy Shinny Silk Panty(Hips 44-49inches),Women's clothing,Underwear,Fashion,635,109,https://www.jumia.co.KE/30861972.html?seller_product=1,4
KE,FA113LU1LOSDMNAFAMZ,16 Inch Laptop Backpack Bags Men Business With USB-Gray,Unisex's accessories,Bags,Fashion,899,108,https://www.jumia.co.KE/43649869.html?seller_product=1,2
KE,GE840CA0SS16GNAFAMZ,See Through Digital Car Insurance Display Pocket /holder,Automotive & Motorcycles,Automotive,Generic,328,107,https://www.jumia.co.KE/44173384.html?seller_product=1,1
KE,AR681DR0EOATTNAFAMZ,1kg Hand Washing Powder,Household care,House Hold Sundries,ARIEL,249,107,https://www.jumia.co.KE/10484642.html?seller_product=1,11
KE,KN735DR0T802QNAFAMZ,Stock Cube Rich Meaty Seasoning 40x4g,Food cupboard,Cooking & Baking,Knorr,100,107,https://www.jumia.co.KE/1228094.html?seller_product=1,93
KE,BE781ST1GD3EWNAFAMZ,Beard & Moustache Fast Growth Oil - 30ml,Beauty & perfumes,Hair care,Beard Growth,280,105,https://www.jumia.co.KE/48905978.html?seller_product=1,2
KE,YA157AA0WGDKZNAFAMZ,Watch Fashion Sports Men Watches Male YZL358,Men's accessories,Watches,Yazole,250,105,https://www.jumia.co.KE/11811545.html?seller_product=1,2
KE,IN727OT0OY2SXNAFAMZ,Chicken Flavour Noodles - 120g,Food cupboard,Cooking & Baking,Indomie,35,105,https://www.jumia.co.KE/12700914.html?seller_product=1,94
KE,KP351FF0BO8RENAFAMZ,Long Grain Rice - 2kg,Food cupboard,Cooking & Baking,KPL,229,105,https://www.jumia.co.KE/47860691.html?seller_product=1,95
KE,SA948MP1AQK03NAFAMZ,Galaxy A03s – 6.5? – 64GB + 4GB – Dual SIM - Black,Phones,Mobile Phones,Samsung,15199,105,https://www.jumia.co.KE/51310587.html?seller_product=1,6
KE,DR647ST0C3Q4NNAFAMZ,Vitamin C Brightening And Anti Aging Face Cream,Beauty & perfumes,Facial skincare,Dr. Rashel,310,104,https://www.jumia.co.KE/32292302.html?seller_product=1,22
KE,BE874DR1E7UL5NAFAMZ,London Dry Gin - 750ml,Food cupboard,Cooking & Baking,Beefeater,999,104,https://www.jumia.co.KE/33074348.html?seller_product=1,96
KE,BL276FF130GOANAFAMZ,Margarine Original - 500g,Food cupboard,Cooking & Baking,Blue Band,210,104,https://www.jumia.co.KE/43662556.html?seller_product=1,97
KE,GE840EA12AKVTNAFAMZ,F9 Earbuds Bluetooth Earphone 2000mAh Power-banks,Phones,Mobile Accessories,Generic,980,104,https://www.jumia.co.KE/33091346.html?seller_product=1,6
KE,GE855DR0YJUUWNAFAMZ,Long Lasting Soap Coconut Milk And Honey 3x200g,Beauty & perfumes,Body shop,Geisha,186,103,https://www.jumia.co.KE/433085.html?seller_product=1,8
KE,KB186ST15JT97NAFAMZ,Rice Milk And Collagen Soap- 60g,Beauty & perfumes,Body shop,k brothers,169,103,https://www.jumia.co.KE/53688796.html?seller_product=1,9
KE,KE885FF01UC4WNAFAMZ,Iodized Table Salt – 500g,Food cupboard,Cooking & Baking,Kensalt,20,103,https://www.jumia.co.KE/42059030.html?seller_product=1,98
KE,EL652HA05DMBSNAFAMZ,Automatic  Electric Kettle Stainless Steel -2.0 L-Silver,Appliances,Small Appliance,Elegant,850,102,https://www.jumia.co.KE/44533090.html?seller_product=1,6
KE,AM090OT0PPVRQNAFAMZ,Pishori - 2kg,Food cupboard,Cooking & Baking,Amana,303,102,https://www.jumia.co.KE/47979134.html?seller_product=1,99
KE,NU749OT0WKEHXNAFAMZ,Natural Cane Sugar - 2kg,Food cupboard,Cooking & Baking,Nutrameal,255,102,https://www.jumia.co.KE/12699645.html?seller_product=1,100
KE,GA297HB1LDH3KNAFAMZ,Micellar Cleansing Water - 400ml,Beauty & perfumes,Facial skincare,GARNIER,428,101,https://www.jumia.co.KE/866369.html?seller_product=1,23
KE,AN944EA16RVZ3NAFAMZ,USB Flash Drive Metal  USB3.0-64GB+Ring Holders,Computing,Storage,Annov,599,101,https://www.jumia.co.KE/32054817.html?seller_product=1,8
KE,JA948DR0QXGOSNAFAMZ,Classic Merlot 750ml,Food cupboard,Cooking & Baking,Jacob's Creek,499,100,https://www.jumia.co.KE/29213254.html?seller_product=1,101
KE,GE840ST0CH4AZNAFAMZ,False Eyelashes Set 5 Pairs Styles 3D Mixed,Beauty & perfumes,Make up,Generic,195,99,https://www.jumia.co.KE/32145902.html?seller_product=1,3
KE,NI424ST190GGBNAFAMZ,Re-fresh Giftbox:,Beauty & perfumes,Body shop,Nivea Men,742,99,https://www.jumia.co.KE/34040657.html?seller_product=1,10
KE,QW220EA0QOUJUNAFAMZ,USB Flash Drive  Flash Disk-32GB  Silver,Computing,Storage,Qwen,499,98,https://www.jumia.co.KE/45392844.html?seller_product=1,9
KE,SU503DR0VQY7WNAFAMZ,Regular Laundry Bar Soap 700g,Laundry,Detergent Pacs & Tablets,Sunlight,130,98,https://www.jumia.co.KE/552335.html?seller_product=1,12
KE,PI756DB0R0KG6NAFAMZ,Tropical Juice – 1 Litre,Food cupboard,Cooking & Baking,Pick N' Peel,179,98,https://www.jumia.co.KE/43167354.html?seller_product=1,102
KE,GE840EA0CT6YRNAFAMZ,Micro SD Memory Card - 32GB - Black,Computing,Storage,Generic,405,97,https://www.jumia.co.KE/34471512.html?seller_product=1,10
KE,WL073FC11SAIFNAFAMZ,Top Brand Men Fashion Sport Quartz Business Watch,Men's accessories,Watches,WLISTH,899,97,https://www.jumia.co.KE/38756436.html?seller_product=1,3
KE,DA410DB0QXLTANAFAMZ,Fino Milk – 500ml,Food cupboard,Cooking & Baking,DAIMA,52,97,https://www.jumia.co.KE/43973254.html?seller_product=1,103
KE,PE754OT18C2FQNAFAMZ,Maize Meal – 5Kg,Food cupboard,Cooking & Baking,Pembe,315,96,https://www.jumia.co.KE/43166447.html?seller_product=1,104
KE,FA113MW1MQ5UANAFAMZ,"Sexiest Black Mock Neck Stretchy Bodycon Dress (Hips 34-42"" Fit)",Women's clothing,Dresses,Fashion,200,96,https://www.jumia.co.KE/45383689.html?seller_product=1,3
KE,GE840FC0HJ34ONAFAMZ,Women Wallets Fashion Wallet Women Bags,Women's accessories,Bags,Fashion,269,96,https://www.jumia.co.KE/29934492.html?seller_product=1,6
KE,GA297ST0ED4Q2NAFAMZ,Pure Active Pore Purifying Daily Pore Toner,Beauty & perfumes,Facial skincare,GARNIER,480,95,https://www.jumia.co.KE/47272142.html?seller_product=1,24
KE,GE840HA0W8BTENAFAMZ,Pest Control Ultrasonic Insect Repellent Mosquito Killer,Appliances,Small Appliance,Generic,185,95,https://www.jumia.co.KE/47263145.html?seller_product=1,7
KE,GE840EA1GM4M3NAFAMZ,"Lapel Microphone For Cameras Phone,150CM Cable","TVs, Audio and Video","Other TVs, Audio and Video",Generic,350,95,https://www.jumia.co.KE/34427388.html?seller_product=1,1
KE,NU749OT19CAQXNAFAMZ,Sugar - 2kg.,Food cupboard,Cooking & Baking,Kabras,258,95,https://www.jumia.co.KE/12565167.html?seller_product=1,105
KE,FA113FC0LQXLINAFAMZ,Ladies Handbags Women Tote Shoulder Bags Leather Waterproof-Brown,Women's accessories,Bags,Fashion,1346,95,https://www.jumia.co.KE/43582563.html?seller_product=1,7
KE,FA113FC135TUGNAFAMZ,Funnai Black Silk Fashion Durag/wavedurag,Women's accessories,Scarves,Fashion,240,95,https://www.jumia.co.KE/48967756.html?seller_product=1,1
KE,RO177ST0M5PUMNAFAMZ,2 IN 1 Mascara And Eyeliner,Beauty & perfumes,Makeup,Romantic May,159,94,https://www.jumia.co.KE/43381273.html?seller_product=1,7
KE,BO512SL0NODI7NAFAMZ,Fashion 6 Pack Checked Soft Cotton Boxers - Assorted,Men's clothing,Underwear,Boxer,530,94,https://www.jumia.co.KE/51486793.html?seller_product=1,10
KE,JO728OT0IBUCINAFAMZ,Maize Meal - 2Kg,Food cupboard,Cooking & Baking,Jogoo,124,94,https://www.jumia.co.KE/43658703.html?seller_product=1,106
KE,IN727FF1IQUR2NAFAMZ,Chicken Noodles 70g - 5 in 1 Pack of 8,Food cupboard,Cooking & Baking,Indomie,799,94,https://www.jumia.co.KE/47125919.html?seller_product=1,107
KE,NI534ST1LKJDSNAFAMZ,Perfect & Radiant Even Tone Day Cream SPF 15 For Women-50ml,Beauty & perfumes,Facial skincare,Nivea,504,93,https://www.jumia.co.KE/25369669.html?seller_product=1,25
KE,HP246EA0ZI4SWNAFAMZ,V250W Flash Disk With Clip - 64GB - Silver,Computing,Storage,HP,799,93,https://www.jumia.co.KE/29523695.html?seller_product=1,11
KE,GE840FC0OI6PONAFAMZ,Ladies Handbags Women  Bag Set Tote Shoulder Bags Wallet Leather 4 In 1-Black,Women's accessories,Bags,Fashion,1139,93,https://www.jumia.co.KE/29295114.html?seller_product=1,8
KE,AI234HA1J78C2NAFAMZ,Electric Stainless Steel Automatic Kettle+ Dry Iron Box,Appliances,Small Appliance,AILYONS,1800,92,https://www.jumia.co.KE/47261729.html?seller_product=1,8
KE,BR195DB0NJF20NAFAMZ,Uht Fino Carton 500ml X12Pcs /1Box,Food cupboard,Cooking & Baking,Brookside,681,92,https://www.jumia.co.KE/44173593.html?seller_product=1,108
KE,GE840FD1K1W4ZNAFAMZ,Stick On Wall Clock DIY Large Modern Design Decal 3D,Home,Home Decor,Generic,590,92,https://www.jumia.co.KE/30864149.html?seller_product=1,1
KE,FA113FC0H7ZE5NAFAMZ,Men Hip Hop Trucker Cap Streetwear Cap,Men's accessories,Caps & hats,Fashion,279,91,https://www.jumia.co.KE/33952982.html?seller_product=1,1
KE,PE753OT0Z6XOGNAFAMZ,Pishori Rice - 2Kg,Food cupboard,Cooking & Baking,Pearl,449,91,https://www.jumia.co.KE/44101195.html?seller_product=1,109
KE,TE685MP07Q43FNAFAMZ,"POVA NEO, [4GB ROM + 64GB RAM], 6.8'', 6000MAH-obsidian Black",Phones,Mobile Phones,Tecno,14959,91,https://www.jumia.co.KE/57657921.html?seller_product=1,7
KE,AN944HA0KIUVKNAFAMZ,2L Electric Automatic Kettle + 1 Cap,Appliances,Small Appliance,Annov,799,90,https://www.jumia.co.KE/44127443.html?seller_product=1,9
